SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
ZAF,South Africa,South Africa,Limited Wild Flora & Fauna Availability,1.0,4.31785453407075,6.802671032300007,63,1
SOM,Somalia,Somalia,Limited Wild Flora & Fauna Availability,1.0,1.7615388453669976,4.5241585168972716,63,1
SOL,Somaliland,Somaliland,Limited Wild Flora & Fauna Availability,1.0,4.643092556989838,7.824069700538314,63,1
SLB,Solomon Islands,Solomon Islands,Limited Wild Flora & Fauna Availability,1.0,3.054397098821396,3.7407772564515325,10,1
SVK,Slovakia,Slovakia,Limited Wild Flora & Fauna Availability,1.0,5.140090380890897,8.626304365051249,63,1
SVN,Slovenia,Slovenia,Limited Wild Flora & Fauna Availability,1.0,5.676303854875283,8.157191834740718,63,1
SGP,Singapore,Singapore,Limited Wild Flora & Fauna Availability,10.0,9.818181818181818,0.385694607919935,10,9
SLE,Sierra Leone,Sierra Leone,Limited Wild Flora & Fauna Availability,10.0,9.986381322957198,0.11590171991133448,10,9
SYC,Seychelles,Seychelles,Limited Wild Flora & Fauna Availability,10.0,10.0,0.0,10,10
SRB,Republic of Serbia,Republic of Serbia,Limited Wild Flora & Fauna Availability,1.0,4.879506641366224,8.430522916441351,63,1
SEN,Senegal,Senegal,Limited Wild Flora & Fauna Availability,1.0,5.583891855049415,8.341776299892427,63,1
SAU,Saudi Arabia,Saudi Arabia,Limited Wild Flora & Fauna Availability,1.0,1.8937208991581955,4.438308846847049,63,1
STP,São Tomé and Principe,São Tomé and Principe,Limited Wild Flora & Fauna Availability,10.0,9.622222222222222,0.4848316495393651,10,9
SMR,San Marino,San Marino,Limited Wild Flora & Fauna Availability,10.0,10.0,0.0,10,10
WSM,Samoa,Samoa,Limited Wild Flora & Fauna Availability,10.0,10.0,0.0,10,10
VCT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Limited Wild Flora & Fauna Availability,10.0,9.857142857142858,0.34992710611188255,10,9
LCA,Saint Lucia,Saint Lucia,Limited Wild Flora & Fauna Availability,10.0,9.791666666666666,0.4061164310337068,10,9
KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,Limited Wild Flora & Fauna Availability,1.0,1.0,0.0,1,1
RWA,Rwanda,Rwanda,Limited Wild Flora & Fauna Availability,10.0,8.72300469483568,9.147579088391733,63,1
RUS,Russia,Russia,Limited Wild Flora & Fauna Availability,1.0,1.2489819529998991,2.023869576497681,63,1
ROU,Romania,Romania,Limited Wild Flora & Fauna Availability,1.0,2.668336525710918,5.599922455200116,63,1
QAT,Qatar,Qatar,Limited Wild Flora & Fauna Availability,10.0,10.865961199294533,14.893852113474066,63,1
PRT,Portugal,Portugal,Limited Wild Flora & Fauna Availability,10.0,7.875858838226109,8.554618469244518,63,1
POL,Poland,Poland,Limited Wild Flora & Fauna Availability,1.0,1.8391260600833692,4.1339987134048375,63,1
PHL,Philippines,Philippines,Limited Wild Flora & Fauna Availability,10.0,9.926901960784313,3.980539648383005,63,1
PER,Peru,Peru,Limited Wild Flora & Fauna Availability,10.0,6.861212694221953,7.892624839198283,63,1
PRY,Paraguay,Paraguay,Limited Wild Flora & Fauna Availability,1.0,3.999146157709694,7.710055223942117,63,1
PNG,Papua New Guinea,Papua New Guinea,Limited Wild Flora & Fauna Availability,1.0,2.08252131546894,5.209437294326564,63,1
PAN,Panama,Panama,Limited Wild Flora & Fauna Availability,10.0,8.233774417139257,6.9650432269039815,63,1
PLW,Palau,Palau,Limited Wild Flora & Fauna Availability,1.0,1.5625,2.178553132241672,10,1
PAK,Pakistan,Pakistan,Limited Wild Flora & Fauna Availability,1.0,5.639831719968958,8.508242508625221,63,1
OMN,Oman,Oman,Limited Wild Flora & Fauna Availability,1.0,5.63182913765399,8.904933051282756,63,1
NOR,Norway,Norway,Limited Wild Flora & Fauna Availability,1.0,2.370999265347989,4.486950562059614,63,1
PRK,North Korea,North Korea,Limited Wild Flora & Fauna Availability,10.0,9.500398043898556,6.453591234957001,63,1
NGA,Nigeria,Nigeria,Limited Wild Flora & Fauna Availability,1.0,3.122428742149559,5.79931157005125,63,1
NER,Niger,Niger,Limited Wild Flora & Fauna Availability,1.0,1.0,0.0,1,1
NIC,Nicaragua,Nicaragua,Limited Wild Flora & Fauna Availability,10.0,8.012124406958355,7.773300923179184,63,1
NZ1,New Zealand,New Zealand,Limited Wild Flora & Fauna Availability,10.0,7.825410160110694,7.173767904153307,63,1
NL1,Netherlands,Netherlands,Limited Wild Flora & Fauna Availability,10.0,7.588961510530138,8.089011835668144,63,1
NL1,Netherlands,Aruba,Limited Wild Flora & Fauna Availability,9.5,9.5,0.5,10,9
NL1,Netherlands,Curaçao,Limited Wild Flora & Fauna Availability,9.5,9.5,0.5,10,9
NPL,Nepal,Nepal,Limited Wild Flora & Fauna Availability,10.0,8.840669014084508,5.74275774819313,63,1
NRU,Nauru,Nauru,Limited Wild Flora & Fauna Availability,1.0,1.0,0.0,1,1
NAM,Namibia,Namibia,Limited Wild Flora & Fauna Availability,1.0,1.0092038200801623,0.4040524157420476,63,1
MOZ,Mozambique,Mozambique,Limited Wild Flora & Fauna Availability,1.0,3.6850680467701746,7.617263263470318,63,1
MAR,Morocco,Morocco,Limited Wild Flora & Fauna Availability,10.0,7.219083875721479,8.433882636070518,63,1
SAH,Western Sahara,Western Sahara,Limited Wild Flora & Fauna Availability,1.0,1.2024820378837362,2.4591454630856786,63,1
MNE,Montenegro,Montenegro,Limited Wild Flora & Fauna Availability,1.0,5.938852304797742,7.120586494271425,63,1
MNG,Mongolia,Mongolia,Limited Wild Flora & Fauna Availability,1.0,1.0920900404210647,1.5670027258446924,63,1
MDA,Moldova,Moldova,Limited Wild Flora & Fauna Availability,1.0,4.375872382851446,7.257681513780091,63,1
MCO,Monaco,Monaco,Limited Wild Flora & Fauna Availability,10.0,10.0,0.0,10,10
MEX,Mexico,Mexico,Limited Wild Flora & Fauna Availability,10.0,8.29746886543003,7.2473875386090985,63,1
MUS,Mauritius,Mauritius,Limited Wild Flora & Fauna Availability,10.0,10.0,0.0,10,10
MRT,Mauritania,Mauritania,Limited Wild Flora & Fauna Availability,1.0,2.3555465832239832,5.4561505990550865,63,1
MLT,Malta,Malta,Limited Wild Flora & Fauna Availability,10.0,9.733333333333333,0.4422166387140533,10,9
MLI,Mali,Mali,Limited Wild Flora & Fauna Availability,1.0,1.0,0.0,1,1
MDV,Maldives,Maldives,Limited Wild Flora & Fauna Availability,10.0,10.0,0.0,10,10
MYS,Malaysia,Malaysia,Limited Wild Flora & Fauna Availability,10.0,8.054520408903066,7.056477945931251,63,1
MWI,Malawi,Malawi,Limited Wild Flora & Fauna Availability,1.0,4.958663646659117,9.304950108163155,63,1
MDG,Madagascar,Madagascar,Limited Wild Flora & Fauna Availability,10.0,8.299668697232018,6.217809229355353,63,1
MKD,North Macedonia,North Macedonia,Limited Wild Flora & Fauna Availability,1.0,2.306477093206951,6.134512487609675,63,1
LUX,Luxembourg,Luxembourg,Limited Wild Flora & Fauna Availability,1.0,1.0,0.0,1,1
LTU,Lithuania,Lithuania,Limited Wild Flora & Fauna Availability,1.0,1.2451836783534762,2.2023033033669064,63,1
LIE,Liechtenstein,Liechtenstein,Limited Wild Flora & Fauna Availability,1.0,1.0,0.0,1,1
LBY,Libya,Libya,Limited Wild Flora & Fauna Availability,1.0,1.861097230776382,4.6090593217791165,63,1
LBR,Liberia,Liberia,Limited Wild Flora & Fauna Availability,10.0,7.506775067750677,7.829901493618084,63,1
LSO,Lesotho,Lesotho,Limited Wild Flora & Fauna Availability,1.0,3.53125,7.842591088152023,63,1
LBN,Lebanon,Lebanon,Limited Wild Flora & Fauna Availability,10.0,9.9064039408867,0.6678950398727362,10,1
LVA,Latvia,Latvia,Limited Wild Flora & Fauna Availability,1.0,2.44396312340331,6.086244529705498,63,1
LAO,Laos,Laos,Limited Wild Flora & Fauna Availability,10.0,9.06738519212746,8.239346875229398,63,1
KGZ,Kyrgyzstan,Kyrgyzstan,Limited Wild Flora & Fauna Availability,1.0,1.7451984635083226,4.036289953921025,63,1
KWT,Kuwait,Kuwait,Limited Wild Flora & Fauna Availability,1.0,6.778816199376947,11.571345703140407,63,1
KIR,Kiribati,Kiribati,Limited Wild Flora & Fauna Availability,10.0,7.365853658536586,4.094946901356065,10,1
KEN,Kenya,Kenya,Limited Wild Flora & Fauna Availability,1.0,5.526453114964676,7.514732285620823,63,1
JOR,Jordan,Jordan,Limited Wild Flora & Fauna Availability,1.0,4.865475255302435,7.969487798583781,63,1
JPN,Japan,Japan,Limited Wild Flora & Fauna Availability,10.0,9.5859130015277,4.241962654518253,63,1
JAM,Jamaica,Jamaica,Limited Wild Flora & Fauna Availability,10.0,9.911242603550296,0.2843932506674063,10,9
ITA,Italy,Italy,Limited Wild Flora & Fauna Availability,10.0,9.751961118690314,5.190179680625571,63,1
IS1,Israel,Palestine,Limited Wild Flora & Fauna Availability,10.0,9.989189189189188,0.10341149443085941,10,9
IRL,Ireland,Ireland,Limited Wild Flora & Fauna Availability,9.0,6.8743142144638405,9.522353990857747,63,1
IRQ,Iraq,Iraq,Limited Wild Flora & Fauna Availability,1.0,3.1158559938720796,6.6432151097340695,63,1
IRN,Iran,Iran,Limited Wild Flora & Fauna Availability,1.0,5.71110279363297,7.8986696069267675,63,1
IDN,Indonesia,Indonesia,Limited Wild Flora & Fauna Availability,9.0,6.047250891825672,7.060882767604495,63,1
IND,India,India,Limited Wild Flora & Fauna Availability,10.0,7.036336960042682,7.844229680549284,63,1
ISL,Iceland,Iceland,Limited Wild Flora & Fauna Availability,1.0,2.9681429354009525,5.4169769981550075,63,1
HUN,Hungary,Hungary,Limited Wild Flora & Fauna Availability,1.0,3.0707082690710643,6.909374357532828,63,1
HND,Honduras,Honduras,Limited Wild Flora & Fauna Availability,10.0,8.20450980392157,5.937743947921664,63,1
HTI,Haiti,Haiti,Limited Wild Flora & Fauna Availability,10.0,9.909235668789808,0.2872736802948676,10,9
GUY,Guyana,Guyana,Limited Wild Flora & Fauna Availability,1.0,2.719870434491232,7.0272040440746,63,1
GNB,Guinea-Bissau,Guinea-Bissau,Limited Wild Flora & Fauna Availability,10.0,9.50391459074733,4.749619087161865,63,1
GIN,Guinea,Guinea,Limited Wild Flora & Fauna Availability,10.0,7.132867792771539,9.670990985239014,63,1
GTM,Guatemala,Guatemala,Limited Wild Flora & Fauna Availability,10.0,8.802888527257933,7.155969004174974,63,1
GRD,Grenada,Grenada,Limited Wild Flora & Fauna Availability,10.0,9.615384615384615,0.4865042554105199,10,9
GRC,Greece,Greece,Limited Wild Flora & Fauna Availability,10.0,9.388005301524188,7.349731179975818,63,1
GHA,Ghana,Ghana,Limited Wild Flora & Fauna Availability,1.0,5.568696330991413,6.879579503679105,63,1
DEU,Germany,Germany,Limited Wild Flora & Fauna Availability,1.0,1.4226975419348034,3.358099715323218,63,1
GEO,Georgia,Georgia,Limited Wild Flora & Fauna Availability,10.0,9.458609585148702,6.963720917425535,63,1
GMB,Gambia,Gambia,Limited Wild Flora & Fauna Availability,10.0,7.0927152317880795,7.800507421128118,63,1
GAB,Gabon,Gabon,Limited Wild Flora & Fauna Availability,1.0,2.6205128205128205,6.0402602642071175,63,1
FR1,France,France,Limited Wild Flora & Fauna Availability,1.0,3.978562541870035,7.171609563507912,63,1
FI1,Finland,Aland,Limited Wild Flora & Fauna Availability,1.0,1.0,0.0,1,1
FI1,Finland,Finland,Limited Wild Flora & Fauna Availability,1.0,1.0048823085777796,0.2095636902303622,10,1
FJI,Fiji,Fiji,Limited Wild Flora & Fauna Availability,10.0,7.025943396226415,4.160323209120079,10,1
ETH,Ethiopia,Ethiopia,Limited Wild Flora & Fauna Availability,1.0,4.248524118070554,8.102451726887145,63,1
EST,Estonia,Estonia,Limited Wild Flora & Fauna Availability,1.0,1.0384013653818802,0.5866324433354583,10,1
ERI,Eritrea,Eritrea,Limited Wild Flora & Fauna Availability,1.0,5.457235072619688,8.366086438044533,63,1
GNQ,Equatorial Guinea,Equatorial Guinea,Limited Wild Flora & Fauna Availability,10.0,10.01998183469573,1.608210202108523,63,7
SLV,El Salvador,El Salvador,Limited Wild Flora & Fauna Availability,10.0,10.019933554817277,2.637501333577214,63,1
EGY,Egypt,Egypt,Limited Wild Flora & Fauna Availability,1.0,2.7944229749185423,5.99508695778069,63,1
ECU,Ecuador,Ecuador,Limited Wild Flora & Fauna Availability,10.0,9.478999439985067,5.846552019163663,63,1
DOM,Dominican Republic,Dominican Republic,Limited Wild Flora & Fauna Availability,10.0,9.95546737213404,0.20627523584112809,10,9
DMA,Dominica,Dominica,Limited Wild Flora & Fauna Availability,10.0,9.78125,0.41339864235384227,10,9
DJI,Djibouti,Djibouti,Limited Wild Flora & Fauna Availability,10.0,9.294303797468354,9.765979507398667,63,1
DN1,Denmark,Greenland,Limited Wild Flora & Fauna Availability,1.0,1.1172293350209328,1.0204515168291648,10,1
DN1,Denmark,Denmark,Limited Wild Flora & Fauna Availability,1.0,5.988021842522459,8.0685933910705,63,1
CZE,Czechia,Czechia,Limited Wild Flora & Fauna Availability,1.0,1.0,0.0,1,1
CYN,Northern Cyprus,Northern Cyprus,Limited Wild Flora & Fauna Availability,10.0,10.071748878923767,7.518244481289229,63,1
CYP,Cyprus,Cyprus,Limited Wild Flora & Fauna Availability,10.0,10.5,10.24626541995569,63,1
HRV,Croatia,Croatia,Limited Wild Flora & Fauna Availability,1.0,5.888036809815951,6.914334124938067,63,1
CIV,Ivory Coast,Ivory Coast,Limited Wild Flora & Fauna Availability,10.0,6.292778707003127,6.957078132714052,63,1
CRI,Costa Rica,Costa Rica,Limited Wild Flora & Fauna Availability,10.0,9.995509654243376,6.723613966921014,63,1
COD,Democratic Republic of the Congo,Democratic Republic of the Congo,Limited Wild Flora & Fauna Availability,1.0,2.6805448496896425,5.742022426446096,63,1
COG,Republic of the Congo,Republic of the Congo,Limited Wild Flora & Fauna Availability,1.0,1.2544492544492545,2.5913499928262986,63,1
COM,Comoros,Comoros,Limited Wild Flora & Fauna Availability,1.0,1.0,0.0,1,1
COL,Colombia,Colombia,Limited Wild Flora & Fauna Availability,1.0,5.702747070068988,7.028905369838251,63,1
CH1,China,China,Limited Wild Flora & Fauna Availability,1.0,3.6415928706734912,5.896569360597266,63,1
CH1,China,Macao S.A.R,Limited Wild Flora & Fauna Availability,10.0,10.0,0.0,10,10
CH1,China,Hong Kong S.A.R.,Limited Wild Flora & Fauna Availability,10.0,9.673469387755102,0.46894388951330845,10,9
CHL,Chile,Chile,Limited Wild Flora & Fauna Availability,9.0,6.1674761442203305,7.098580961758832,63,1
TCD,Chad,Chad,Limited Wild Flora & Fauna Availability,1.0,1.0063614558348106,0.5847934495602091,63,1
CAF,Central African Republic,Central African Republic,Limited Wild Flora & Fauna Availability,1.0,1.0651811429437623,1.7860164609904734,63,1
CPV,Cabo Verde,Cabo Verde,Limited Wild Flora & Fauna Availability,10.0,10.0,0.0,10,10
CAN,Canada,Canada,Limited Wild Flora & Fauna Availability,1.0,1.0956872960617292,1.126225037356406,63,1
CMR,Cameroon,Cameroon,Limited Wild Flora & Fauna Availability,10.0,6.321900136591289,7.047213201942833,63,1
KHM,Cambodia,Cambodia,Limited Wild Flora & Fauna Availability,10.0,8.894235588972432,6.7219456437649745,63,1
MMR,Myanmar,Myanmar,Limited Wild Flora & Fauna Availability,10.0,9.155275629832875,7.104454262768589,63,1
BDI,Burundi,Burundi,Limited Wild Flora & Fauna Availability,10.0,8.77719298245614,8.690961579323895,63,1
BFA,Burkina Faso,Burkina Faso,Limited Wild Flora & Fauna Availability,1.0,1.0974145120934111,1.821844555794339,63,1
BGR,Bulgaria,Bulgaria,Limited Wild Flora & Fauna Availability,1.0,4.148368631940469,8.170042547057012,63,1
BRN,Brunei,Brunei,Limited Wild Flora & Fauna Availability,10.0,10.398305084745763,6.095482948995884,63,1
BRA,Brazil,Brazil,Limited Wild Flora & Fauna Availability,1.0,5.002206690707469,7.230416844148543,63,1
BWA,Botswana,Botswana,Limited Wild Flora & Fauna Availability,1.0,1.6015833919774807,4.449884075802929,63,1
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Limited Wild Flora & Fauna Availability,1.0,5.526015680684248,7.841404342826848,63,1
BOL,Bolivia,Bolivia,Limited Wild Flora & Fauna Availability,1.0,5.16194883506621,8.420472513199012,63,1
BTN,Bhutan,Bhutan,Limited Wild Flora & Fauna Availability,10.0,8.93440302029259,10.209136411422001,63,1
BEN,Benin,Benin,Limited Wild Flora & Fauna Availability,1.0,3.117190608834063,5.494525270209022,63,1
BLZ,Belize,Belize,Limited Wild Flora & Fauna Availability,10.0,10.08508604206501,2.8636021623845043,63,1
BEL,Belgium,Belgium,Limited Wild Flora & Fauna Availability,1.0,2.7716165413533833,6.516378739223924,63,1
BLR,Belarus,Belarus,Limited Wild Flora & Fauna Availability,1.0,2.0060741948634324,4.371628197832029,63,1
BRB,Barbados,Barbados,Limited Wild Flora & Fauna Availability,10.0,9.8125,0.3903123748998999,10,9
BGD,Bangladesh,Bangladesh,Limited Wild Flora & Fauna Availability,10.0,9.003968253968255,7.879930945598383,63,1
BHR,Bahrain,Bahrain,Limited Wild Flora & Fauna Availability,10.0,9.655172413793103,0.47531202593414557,10,9
BHS,The Bahamas,The Bahamas,Limited Wild Flora & Fauna Availability,9.0,7.401869158878505,3.8032445889584,10,1
AZE,Azerbaijan,Azerbaijan,Limited Wild Flora & Fauna Availability,10.0,8.199549404570325,8.783126715009335,63,1
AUT,Austria,Austria,Limited Wild Flora & Fauna Availability,1.0,1.0417906585586751,1.579870039303905,63,1
AU1,Australia,Australia,Limited Wild Flora & Fauna Availability,1.0,2.258836124644994,4.279088882446448,63,1
ARM,Armenia,Armenia,Limited Wild Flora & Fauna Availability,10.0,8.834116541353383,9.679653762602346,63,1
ARG,Argentina,Argentina,Limited Wild Flora & Fauna Availability,1.0,4.153894343513863,7.33385223747486,63,1
ATG,Antigua and Barbuda,Antigua and Barbuda,Limited Wild Flora & Fauna Availability,10.0,9.6,0.48989794855663565,10,9
AGO,Angola,Angola,Limited Wild Flora & Fauna Availability,1.0,2.4493803344919836,5.545971673685097,63,1
AND,Andorra,Andorra,Limited Wild Flora & Fauna Availability,1.0,1.0,0.0,1,1
DZA,Algeria,Algeria,Limited Wild Flora & Fauna Availability,1.0,1.5511625508690374,3.344645999221224,63,1
ALB,Albania,Albania,Limited Wild Flora & Fauna Availability,10.0,9.392737697085524,7.087777060971062,63,1
AFG,Afghanistan,Afghanistan,Limited Wild Flora & Fauna Availability,1.0,2.687173445343715,6.493641410179283,63,1
KAS,Kashmir,Siachen Glacier,Limited Wild Flora & Fauna Availability,1.0,1.0,0.0,1,1
NL1,Netherlands,Sint Maarten,Limited Wild Flora & Fauna Availability,1.0,1.0,0.0,1,1
TUV,Tuvalu,Tuvalu,Limited Wild Flora & Fauna Availability,--,--,--,--,--
ZWE,Zimbabwe,Zimbabwe,Water Condition,5.0,5.7539621816591975,1.2759565975862621,8,5
ZMB,Zambia,Zambia,Water Condition,5.0,4.39181251677152,0.9139322308121277,5,1
YEM,Yemen,Yemen,Water Condition,5.0,6.530932594644506,1.789236872651628,10,3
VNM,Vietnam,Vietnam,Water Condition,5.0,4.378068956389385,1.3751890768778483,8,1
VEN,Venezuela,Venezuela,Water Condition,5.0,3.935867166247498,2.6183172416772327,10,1
VAT,Vatican,Vatican,Water Condition,--,--,--,--,--
VUT,Vanuatu,Vanuatu,Water Condition,5.0,4.292635658914729,0.9242763935921428,5,3
UZB,Uzbekistan,Uzbekistan,Water Condition,8.0,7.508783904089263,1.8443650916730043,10,5
URY,Uruguay,Uruguay,Water Condition,5.0,4.836085801063022,0.7580196505790558,8,3
FSM,Federated States of Micronesia,Federated States of Micronesia,Water Condition,5.0,4.923076923076923,0.2664693550105965,5,4
MHL,Marshall Islands,Marshall Islands,Water Condition,2.0,2.0,0.0,2,2
US1,United States of America,United States of America,Water Condition,5.0,4.3870074860030615,3.0514341945419554,10,1
GB1,United Kingdom,Jersey,Water Condition,10.0,9.857142857142858,0.3499271061118826,10,9
GB1,United Kingdom,Guernsey,Water Condition,10.0,10.0,0.0,10,10
GB1,United Kingdom,Isle of Man,Water Condition,5.0,5.181818181818182,0.4231587892051194,7,5
GB1,United Kingdom,United Kingdom,Water Condition,8.0,6.743038060870157,3.378620473152984,10,1
ARE,United Arab Emirates,United Arab Emirates,Water Condition,8.0,6.758303097962601,1.6081958038327127,10,3
UKR,Ukraine,Ukraine,Water Condition,8.0,7.580533791277593,1.3101605401525882,10,5
UGA,Uganda,Uganda,Water Condition,5.0,5.03990171990172,0.3515916636635884,8,3
TKM,Turkmenistan,Turkmenistan,Water Condition,8.0,7.680203664745877,1.6821288576715463,10,5
TUR,Turkey,Turkey,Water Condition,10.0,8.975830091628104,1.2034539230589079,10,3
TUN,Tunisia,Tunisia,Water Condition,10.0,8.922443448347753,1.6826354811942565,10,5
TTO,Trinidad and Tobago,Trinidad and Tobago,Water Condition,5.0,4.995412844036697,0.06757302689291851,5,4
TON,Tonga,Tonga,Water Condition,3.0,3.0,0.0,3,3
TGO,Togo,Togo,Water Condition,5.0,5.017121891561353,0.2110684489844835,8,5
TLS,East Timor,East Timor,Water Condition,3.0,3.365203761755486,0.7384508094515027,5,3
THA,Thailand,Thailand,Water Condition,5.0,4.412318404538812,1.200547697750856,10,1
TZA,United Republic of Tanzania,United Republic of Tanzania,Water Condition,5.0,4.53601394248724,0.8541483606138371,8,1
TJK,Tajikistan,Tajikistan,Water Condition,5.0,5.312384473197782,2.518767641642836,10,3
TWN,Taiwan,Taiwan,Water Condition,5.0,5.057874234835838,0.34828547349857136,9,5
SYR,Syria,Syria,Water Condition,10.0,9.751182999225673,0.8109856808626659,10,5
CHE,Switzerland,Switzerland,Water Condition,8.0,8.304218496484586,1.584534690999461,10,3
SWE,Sweden,Sweden,Water Condition,1.0,2.286691838384286,2.1898907769694853,10,1
SWZ,eSwatini,eSwatini,Water Condition,6.0,6.482485875706215,1.4477641172048852,8,5
SUR,Suriname,Suriname,Water Condition,1.0,2.195921696574225,1.3918721207042906,5,1
SDS,South Sudan,South Sudan,Water Condition,5.0,4.363526933493831,1.141653755094359,8,1
SDN,Sudan,Sudan,Water Condition,5.0,5.556430663139996,1.2001948064610781,8,2
LKA,Sri Lanka,Sri Lanka,Water Condition,5.0,5.0,0.0,5,5
ESP,Spain,Spain,Water Condition,10.0,8.801238491889523,1.7863788168206722,10,3
KOR,South Korea,South Korea,Water Condition,5.0,5.208731676226896,1.1363792466633198,9,1
ZAF,South Africa,South Africa,Water Condition,8.0,7.649960495520341,1.5196948590300758,10,5
SOM,Somalia,Somalia,Water Condition,5.0,5.508507559503019,1.1004351458216017,8,2
SOL,Somaliland,Somaliland,Water Condition,5.0,5.764350453172206,1.2957171426322185,8,3
SLB,Solomon Islands,Solomon Islands,Water Condition,5.0,4.961015412511332,0.23579049111616956,5,3
SVK,Slovakia,Slovakia,Water Condition,10.0,9.805681084570692,0.5770762552582626,10,8
SVN,Slovenia,Slovenia,Water Condition,8.0,8.091269841269842,1.4700921569280703,10,5
SGP,Singapore,Singapore,Water Condition,5.0,5.181818181818182,0.385694607919935,6,5
SLE,Sierra Leone,Sierra Leone,Water Condition,5.0,4.714332036316472,0.8540220178673433,8,2
SYC,Seychelles,Seychelles,Water Condition,1.0,1.0,0.0,1,1
SRB,Republic of Serbia,Republic of Serbia,Water Condition,10.0,9.287001897533207,1.352726505985744,10,5
SEN,Senegal,Senegal,Water Condition,5.0,5.310575940020447,1.0440097260442478,8,3
SAU,Saudi Arabia,Saudi Arabia,Water Condition,6.0,6.781942831299915,1.8649694914881465,10,2
STP,São Tomé and Principe,São Tomé and Principe,Water Condition,5.0,4.777777777777778,0.5533288710217215,5,2
SMR,San Marino,San Marino,Water Condition,10.0,10.0,0.0,10,10
WSM,Samoa,Samoa,Water Condition,2.0,2.0,0.0,2,2
VCT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Water Condition,5.0,5.0,0.0,5,5
LCA,Saint Lucia,Saint Lucia,Water Condition,5.0,5.0,0.0,5,5
KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,Water Condition,5.0,5.0,0.0,5,5
RWA,Rwanda,Rwanda,Water Condition,5.0,5.0,0.0,5,5
RUS,Russia,Russia,Water Condition,1.0,2.12671302240367,1.4200637442881872,10,1
ROU,Romania,Romania,Water Condition,9.0,8.577574775305731,1.6833707487849403,10,5
QAT,Qatar,Qatar,Water Condition,6.0,6.326278659611993,1.368993018078659,8,5
PRT,Portugal,Portugal,Water Condition,8.0,7.1992504684572145,1.7649051338582318,10,3
POL,Poland,Poland,Water Condition,10.0,9.37651286474055,1.1354925909891536,10,5
PHL,Philippines,Philippines,Water Condition,5.0,5.0349803921568625,0.6746036596808145,8,3
PER,Peru,Peru,Water Condition,5.0,4.266014949069697,2.6210603004620134,10,1
PRY,Paraguay,Paraguay,Water Condition,5.0,5.952285283776996,1.420533056539217,10,3
PNG,Papua New Guinea,Papua New Guinea,Water Condition,3.0,2.73020706455542,0.9927104581671312,5,1
PAN,Panama,Panama,Water Condition,5.0,4.442974165091368,0.9537473473007179,5,1
PLW,Palau,Palau,Water Condition,5.0,4.8125,0.5266343608235224,5,3
PAK,Pakistan,Pakistan,Water Condition,8.0,8.157701262100232,1.815063063431794,10,3
OMN,Oman,Oman,Water Condition,6.0,6.451057846813069,1.4862389508203189,10,3
NOR,Norway,Norway,Water Condition,5.0,3.2779964792148926,1.9925360829199592,10,1
PRK,North Korea,North Korea,Water Condition,8.0,6.8209939724781075,1.5979432259852482,10,3
NGA,Nigeria,Nigeria,Water Condition,5.0,5.017569732258639,0.5745954363350125,8,3
NER,Niger,Niger,Water Condition,5.0,4.984432167422801,0.2728558420189488,8,3
NIC,Nicaragua,Nicaragua,Water Condition,3.0,3.5217009312950274,0.8688431440073675,5,3
NZ1,New Zealand,New Zealand,Water Condition,1.0,1.242439217236608,0.9151217275598287,7,1
NL1,Netherlands,Netherlands,Water Condition,10.0,9.922778988138464,0.5788925263469181,10,5
NL1,Netherlands,Aruba,Water Condition,5.0,5.0,0.0,5,5
NL1,Netherlands,Curaçao,Water Condition,5.0,5.0,0.0,5,5
NPL,Nepal,Nepal,Water Condition,5.0,4.3304828973843055,1.0711303795285376,8,1
NRU,Nauru,Nauru,Water Condition,2.0,2.0,0.0,2,2
NAM,Namibia,Namibia,Water Condition,8.0,6.983744866148745,1.4089230247565836,8,2
MOZ,Mozambique,Mozambique,Water Condition,5.0,4.508858402475424,0.9276946323498628,8,1
MAR,Morocco,Morocco,Water Condition,8.0,8.033495026403045,2.0734876131602737,10,4
SAH,Western Sahara,Western Sahara,Water Condition,5.0,5.0241672109732205,0.25909010240275154,8,5
MNE,Montenegro,Montenegro,Water Condition,5.0,5.044214487300094,0.27929813777019014,8,5
MNG,Mongolia,Mongolia,Water Condition,5.0,5.369288560695871,1.4809675014355808,8,1
MDA,Moldova,Moldova,Water Condition,8.0,7.8527750083084085,0.6256347600646918,8,5
MCO,Monaco,Monaco,Water Condition,5.0,5.0,0.0,5,5
MEX,Mexico,Mexico,Water Condition,8.0,8.334598227802111,1.799478745268249,10,3
MUS,Mauritius,Mauritius,Water Condition,4.0,4.0,0.0,4,4
MRT,Mauritania,Mauritania,Water Condition,5.0,5.052932270112042,0.5475882242934039,8,3
MLT,Malta,Malta,Water Condition,5.0,5.266666666666667,0.4422166387140533,6,5
MLI,Mali,Mali,Water Condition,5.0,4.7773376958842775,0.6673390611640052,8,3
MDV,Maldives,Maldives,Water Condition,2.0,2.0,0.0,2,2
